Date,global radiation [Mj/qm],max temp [°C],min temp [°C],precipitation [mm],sunshine duration [h],rel hum [%],wind speed [m/s],mean temp [°C],dew point [°C],Kesselverdunstung [mm],vapour saturation deficit [%],snow height [mm],par [mol/qm*d],temp soil at 2cm [°C],temp soil at 5cm [°C],temp soil at 10cm [°C],temp soil at 20cm [°C],temp soil at 50cm [°C]
1997-01-01,5.82,-12,-16.5,0,2.1,81,1.5,-14.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-02,6.4,-9.7,-17.1,0,0.4,83,1.4,-14.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-03,1.51,-5.7,-14.9,0.1,0,78,1.4,-7.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-04,0.65,-5.5,-6.6,1.5,0,85,2,-6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-05,0.74,-5.4,-7.6,0.2,0,92,1.5,-6.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-06,2.6,-6.1,-9.2,0,0.1,83,1.5,-7.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-07,1.45,-6.7,-8.4,0,0,82,1.4,-7.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-08,1.46,-5.4,-8.6,0,0,82,1.1,-7.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-09,1.46,-3.5,-9.3,0,0,87,1.2,-4.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-10,0.97,-3.1,-4.3,0.7,0,90,1.6,-3.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-11,1.06,-1.5,-3.3,0,0,81,0.8,-2.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-12,4.32,-0.8,-5.1,0,6.8,78,1.7,-3.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-13,4.26,2.2,-7.6,0,5.2,83,1.5,-2.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-14,4.59,2.8,-6,0,6,88,1.4,-1.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-15,4.7,5,-6.2,0,6.7,80,1.6,-2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-16,4.8,1.5,-8.7,0,6.7,82,1.2,-4.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-17,4.88,2.8,-8.3,0,7,82,1.7,-3.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-18,1.43,1.3,-6.2,1.1,0,92,1.3,-0.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-19,1.86,3.1,-0.6,4.9,0.2,94,1.1,1.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-20,1.26,4.5,1.8,0.9,0,94,1.4,2.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-21,0.91,2.6,1.2,0.1,0,89,1.3,2.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-22,3.77,6.8,-1.8,0.2,2.8,75,1.7,4.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-23,2.33,8.7,2.6,1,1.3,85,1.7,5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-24,1.19,5,1.2,0.8,0,95,1,3.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-25,0.63,3.1,0.8,6.1,0,96,1,1.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-26,4.23,2,-2.5,0,5.3,85,1.1,-1.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-27,4.19,2.3,-4.8,0,4.5,83,1.4,-0.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-28,2.7,2.6,0.2,0.3,0.2,81,1.5,1.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-29,2.13,3.2,1.8,0,0,81,1.4,2.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-30,1.44,3.2,1.9,0,0,81,1.2,2.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-01-31,1.7,4.2,2.1,0,0.1,78,1.7,2.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-01,5.92,3.4,-3.3,0,7.5,71,1.1,-1.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-02,6.51,4,-7.2,0,7.5,67,1.3,-1.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-03,2.22,2.4,-5.3,0,0.8,75,1.3,0.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-04,2.12,4.2,0.7,0.2,0,71,3,3.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-05,1.22,4.6,1.1,7.1,0,86,1.9,2.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-06,6.11,6.5,-0.9,0.1,4.1,78,1.8,2.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-07,6.51,9.6,1.7,0.4,5.9,59,2.5,5.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-08,3.34,9.2,3.1,0,2.3,82,1.2,4.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-09,3.64,10.6,0.9,0,2,76,2.1,6.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-10,5.54,13,5.2,0.3,3.9,58,3.3,10.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-11,7.84,12.3,3.6,2.3,7.4,53,3.4,6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-12,2.04,13.6,4,2.3,0.5,81,3.1,9.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-13,4.08,11.2,3.7,3,1.2,72,4,6.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-14,6.61,7.5,2.2,0,7.4,62,3.2,3.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-15,3.33,5,-1.6,1.9,0.6,79,1.4,2.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-16,2.49,3.6,1.5,0.3,0.1,83,1.1,2.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-17,5.28,6.7,-1.3,0,2.3,73,1.9,3.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-18,2.11,8.3,2.2,7.4,0.1,76,3.1,6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-19,9.26,6.5,2.6,3.6,5.2,65,2.8,4.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-20,7.94,9.5,3.8,0.4,7.2,62,3.4,6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-21,2.7,10.5,5.3,1.2,0.2,67,3.9,9.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-22,7.33,14,7.4,0,5.2,72,1.9,9.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-23,6.79,15,0.1,0,3.4,71,2.1,8.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-24,5.98,14.8,7.3,0,0.9,62,3.4,12.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-25,1.74,13.9,9.7,7.3,0,67,4.7,11.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-26,7.36,12.5,6,8.9,5.1,69,4,8.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-27,2.74,6.8,1.1,1.5,0.5,87,1.8,2.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-02-28,10.5,13.5,1.1,0,6.3,58,2.5,8.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-01,8.95,15.8,6.9,0,5.7,59,2.2,10.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-02,11.51,19.4,5.4,1.3,8.9,56,3.1,13.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-03,7.08,14.5,4.6,0.1,3.5,68,1.7,6.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-04,11.47,12.6,4.1,0,7.8,74,1.5,6.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-05,7.48,15,2,0,2.7,79,1.3,8.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-06,3.73,10.9,7.5,0.9,0.1,83,1.2,8.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-07,9.78,13.5,1.8,0,6.1,74,1.2,5.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-08,12.84,14.8,-0.5,0,7.9,71,1.7,6.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-09,7.24,12.8,2,0,0.8,79,1.3,6.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-10,12.79,18.5,1.2,0,7.9,69,1.7,8.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-11,12.51,17.4,2,0,9.1,72,1.8,7.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-12,9.93,14.5,3.9,0,5.8,78,1.4,7.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-13,3.72,12.9,3.9,0,1.4,67,1.9,9.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-14,4.8,11.3,6.5,0.1,0,70,2,8.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-15,3.05,11.5,8,1.6,0.2,79,2.3,9.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-16,2.19,10.2,3.3,11.9,0,90,1.5,4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-17,2.75,9.4,1.9,0.5,0,81,1.9,3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-18,6.76,9.3,-0.3,0.7,0.7,78,1.8,5.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-19,2.39,8.5,5.6,7.1,0,81,2.1,6.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-20,3.57,6.3,-0.2,0.8,0,83,1.8,0.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-21,8.27,7.6,-1.6,1.8,3,82,1.9,3.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-22,9.73,6.3,0.7,0.1,3.1,68,1.7,1.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-23,4.14,4.8,-2.1,5.8,1.4,89,1.6,1.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-24,3.62,6.7,1.5,0,0.1,83,1.1,4.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-25,4.75,8.2,2.9,0.1,0,73,1.1,5.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-26,9.16,13,3.1,1.9,3.5,64,2.1,9.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-27,13.5,16.7,8.6,2,5.7,53,2.9,13,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-28,10.34,13.7,4,2.9,7.3,64,3.9,7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-29,8.12,9.2,2.8,2.6,5,67,2.8,5.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-30,6.73,9.4,2.8,0.7,2.1,81,1.4,5.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-03-31,17.62,16,5.2,0,11.2,67,1.6,9.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-01,17.6,18.3,2.6,0,10.8,66,1.5,9.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-02,16.23,17.5,2.5,0,9.9,71,1.3,9.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-03,12.93,18.9,3.3,0.5,6.4,65,2.5,9.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-04,6.99,11,2.4,0.6,6.4,66,2.7,4.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-05,2.37,9.4,1.2,4.9,0,74,2.9,6.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-06,10.4,10.1,2.2,0,5,61,3.2,3.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-07,20.33,8.6,-3.4,0,11.9,53,1.5,2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-08,20.05,12.1,-3.8,0,11.9,52,1.4,4.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-09,16.06,17.5,-0.4,0,8.8,57,1.6,8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-10,14.29,15.7,1.6,0,4.4,61,1.8,9.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-11,5.28,11.1,4.9,0.5,1.8,66,3.3,6.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-12,14.87,10.8,1.7,0.8,9.2,66,2.6,5.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-13,19.91,12,-1.1,0.5,8.7,58,1.4,6.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-14,3.47,11,6.2,0.8,0.2,78,2.6,8.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-15,12.33,9.7,3,0.1,7.5,50,3.1,5.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-16,15.54,8.3,0.5,0.2,9,64,2.2,3.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-17,6.87,10.5,0.6,0,0.3,63,1.5,6.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-18,21.27,15.6,1,3.2,11.9,56,2.3,9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-19,10.57,8.7,1.9,0,5,67,1.9,4.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-20,10.78,8.7,-0.8,0,6.4,62,1.9,2.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-21,16.84,10.2,-3.8,0,10.1,59,1.3,2.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-22,12.6,10.5,-2,0,5,62,1.6,5.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-23,20.99,12.6,1.3,0,9.5,57,1.3,6.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-24,22.05,18.5,0.2,0,11.5,40,3,11.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-25,11.88,16.4,6.9,4.7,1.6,57,2.1,11.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-26,4.58,12.4,7.9,2.4,0.1,82,1.2,10.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-27,4.78,14.3,8,1,0,85,1.2,11,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-28,10.74,17.5,7.8,0,2.2,65,2.8,13.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-29,7.52,15.6,10.2,4.5,0.6,81,2.7,11.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-04-30,4.61,11.9,9.2,0.4,0,81,1.8,10.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-01,14.93,17.1,8.3,0,3.9,68,1,11.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-02,22.52,23,4.7,0,12.1,63,1.7,14.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-03,19.73,24,8.7,0.3,9,63,1.7,15.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-04,17.58,23,10.6,0.3,5,68,1.8,16.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-05,7.7,21.2,13.6,2.4,2,70,2.7,15.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-06,12.4,20.9,9.4,11.6,4.1,75,2.3,12.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-07,18.46,11.2,4,0,7.8,68,1.7,6.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-08,16.92,16.3,0.4,0,7.2,64,1.5,9.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-09,12.67,14.1,1.9,1.4,4.4,68,2.8,8.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-10,16.27,17.8,6.5,0,8.3,63,2.8,11.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-11,18.1,25.2,6,0,6.8,54,1.9,17.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-12,12.76,19.8,11.3,0,3.5,64,1.4,15.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-13,22.89,23.7,8.8,0.1,10.9,68,1.4,17.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-14,20.28,28.4,11,0.2,7.6,66,1.4,19.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-15,10.33,22.7,14.3,0,1.4,71,1.5,19,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-16,20.36,29.4,15.8,0,9.2,67,1.8,21.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-17,21.51,31.5,13.7,0,11.6,57,1.2,22.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-18,15.72,30.4,13.6,0.9,8.2,67,1.3,20,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-19,24.1,25,16.4,0,10.4,62,1.6,18.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-20,15.49,23.5,13.4,2.5,5.6,70,2,17.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-21,16.29,20,11.4,2.6,7.3,73,2.4,13.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-22,8.27,15.2,10.4,4.4,0.7,78,1.7,11.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-23,12.08,14.5,8.8,0.8,3.2,83,1.6,10.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-24,18.15,14.7,3.8,0,6.4,75,1.6,8.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-25,25.44,18.1,2,0,8.7,65,1.6,11,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-26,20.3,18.6,4.8,0.2,6.2,53,1.4,13.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-27,11.96,15.7,10.5,0,3.5,65,2.2,11.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-28,14.49,15.6,7.5,0.6,3.2,78,1.7,10.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-29,22.38,19.8,3.7,0,6.2,58,1.7,13.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-30,16.52,16.7,9.4,0,5.8,55,2,11.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-05-31,25.78,16.1,2.6,0.1,10.4,51,1.9,10.3,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-01,8.52,16.3,6.6,0,1.1,74,1.8,11.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-02,16.43,21,6.6,0,6.3,60,1.6,14.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-03,24.73,22.3,6.4,0,10.3,51,1.5,14.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-04,23.18,24.1,6.6,0,8,57,1.4,15.7,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-05,26.39,26.9,8.1,0,12.5,51,2.2,19.5,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-06,27.01,25.3,10.8,0,13.1,52,2.2,19.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-07,27.21,28.8,9.6,0,12.8,45,2.2,21.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-08,15.4,27,13.5,0,4,62,1.6,19.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-09,26.8,25.7,14,0,13.2,57,1.7,19.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-10,26.99,27.4,10.3,0,13.1,49,1.6,20.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-11,25.54,30.4,11.4,0,13.1,46,1.6,23.2,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-12,16.81,27.9,18.6,0,4,59,1.4,21.9,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-13,17.1,26.6,14.4,7.6,5.9,70,1.3,19.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-14,14.79,22.3,14.7,10.5,2.9,85,1.8,17.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-15,14.37,20.8,14.8,0,4,66,1.8,16.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-16,19.27,20.6,9.7,0,5.7,66,1.4,15.4,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-17,21,20.5,7.5,0,5.9,61,1.3,15.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-18,7.29,14.9,9.8,5,0.1,83,0.8,11,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-19,22.21,20.2,6.4,1,6.2,71,0.8,13.8,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-20,13.83,19.1,12.6,1.3,3.5,75,1.2,14.1,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1997-06-21,8.47,20.5,10.9,6.8,0.1,76,1.6,15.6,-9.9,999.9,999.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
